FirstFlrSFLog,SecondFlrSF,ThreeSsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivAreaLog,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotAreaLog,LotConfig,LotFrontageLog,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePriceLog,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
7.325807502595773,631,0,None,1,1Fam,TA,No,1351,0,GLQ,Unf,1,0,Ex,83,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Ex,1,PConc,1,Typ,670,2,TA,RFn,TA,Attchd,2003,7.673223121121708,1,GasA,Ex,1_5Fin,47,1,Gd,Lvl,Gtl,9.458995712459116,CulDSac,3.8918202981106265,IR1,0,50,RL,0,None,None,0,8,Mitchel,43,5,7,Y,0,None,CompShg,Gable,Abnorml,12.387089184491993,WD,198,Pave,6,1434,AllPub,168,2003,2003,2009
7.4127640174265625,0,0,None,3,1Fam,TA,Av,24,0,GLQ,Unf,0,0,Gd,1632,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,826,3,TA,RFn,TA,Attchd,2006,7.4127640174265625,0,GasA,Ex,1Story,48,1,Gd,Lvl,Gtl,9.314430080500564,Inside,4.442651256490317,Reg,0,20,FV,0,None,None,0,7,Somerst,146,5,8,Y,0,None,CompShg,Gable,Normal,12.428019481065613,WD,0,Pave,7,1656,AllPub,0,2006,2006,2007
6.602587892189336,716,0,None,2,2fmCon,TA,No,0,0,Unf,Unf,0,0,TA,736,Y,Norm,Norm,SBrkr,102,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,2,Typ,0,0,None,None,None,None,1920,7.2813856635702825,0,GasA,Gd,2Story,49,3,TA,Lvl,Gtl,8.402231172946555,Inside,3.5263605246161616,Reg,0,190,RM,0,None,None,0,6,OldTown,0,5,4,N,0,None,CompShg,Gable,Partial,11.635151947212842,New,0,Pave,8,736,AllPub,0,1920,2008,2009
6.862757913051401,0,0,None,3,1Fam,TA,No,763,0,BLQ,Unf,1,0,TA,192,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,386,1,TA,Unf,TA,Attchd,1966,6.862757913051401,0,GasA,Ex,1Story,50,1,TA,Lvl,Gtl,8.954544488386723,Inside,4.204692619390966,Reg,0,20,RL,0,None,None,0,1,Sawyer,0,7,5,Y,0,None,CompShg,Gable,Normal,11.751950239425476,WD,0,Pave,6,955,AllPub,0,1966,1966,2007
6.678342114654332,676,0,None,3,1Fam,TA,Av,182,0,GLQ,Unf,0,1,Gd,612,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,388,2,TA,Fin,TA,Attchd,1997,7.293697720601438,0,GasA,Gd,2Story,51,1,TA,Lvl,Gtl,9.537483513308878,Corner,4.574710978503383,IR2,0,60,RL,0,None,None,0,7,Gilbert,75,6,6,Y,0,None,CompShg,Gable,Normal,12.083910661257521,WD,0,Pave,6,794,AllPub,0,1997,1997,2007
6.705639094860003,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,816,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,MnPrv,Gd,1,PConc,1,Typ,528,2,TA,Unf,TA,Detchd,1985,7.0707241072602764,0,GasA,TA,1_5Fin,52,1,TA,Lvl,Gtl,8.738895704934043,Inside,3.970291913552122,Reg,360,50,RM,0,None,Shed,400,9,BrkSide,0,6,6,Y,0,None,CompShg,Gable,Normal,11.648338835562747,WD,0,Pave,6,816,AllPub,112,1934,1950,2006
6.705639094860003,0,0,None,2,Duplex,TA,Gd,104,712,LwQ,GLQ,1,0,Gd,0,N,RRNn,Norm,SBrkr,0,TA,Fa,WdSdng,WdSdng,None,None,0,CBlock,1,Typ,516,2,TA,Unf,TA,CarPort,1963,6.705639094860003,0,GasA,TA,1Story,53,1,TA,Bnk,Mod,9.044639916198465,Corner,4.709530201312334,IR2,0,90,RM,0,None,None,0,5,IDOTRR,0,5,5,Y,0,None,CompShg,Gable,Normal,11.608244735642321,WD,0,Grvl,5,816,AllPub,106,1963,1963,2010
7.519149957669823,0,0,None,0,1Fam,TA,Gd,1810,0,GLQ,Unf,2,0,Ex,32,Y,Norm,Norm,SBrkr,0,TA,Gd,WdShing,WdShng,None,Gd,1,CBlock,0,Typ,894,3,TA,Fin,TA,Attchd,1981,7.519149957669823,1,GasA,Gd,1Story,54,1,Gd,Low,Gtl,10.825203541055348,Inside,4.23410650459726,IR1,0,20,RL,0,None,None,0,11,Veenker,72,5,9,Y,0,None,WdShngl,Gable,Normal,12.861001210669146,WD,0,Pave,5,1842,AllPub,857,1981,1987,2006
7.215975002651466,0,0,None,3,1Fam,TA,No,384,0,ALQ,Unf,0,0,TA,0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,TA,1,CBlock,1,Min1,572,2,TA,Unf,TA,Detchd,1962,7.215975002651466,0,GasA,TA,SLvl,55,1,TA,Bnk,Mod,8.872767529910936,Inside,4.110873864173311,Reg,0,80,RL,0,None,None,0,2,NAmes,50,5,5,Y,0,None,CompShg,Gable,Normal,11.775297421715827,WD,0,Pave,6,384,AllPub,0,1955,1955,2007
7.262628600974241,0,407,None,3,1Fam,TA,No,490,0,BLQ,Unf,0,0,TA,935,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,Gd,1,CBlock,2,Typ,576,2,TA,RFn,TA,Attchd,1964,7.262628600974241,0,GasA,Gd,1Story,56,1,TA,Lvl,Gtl,9.227787285579904,Inside,4.61512051684126,IR1,0,20,RL,272,BrkFace,None,0,7,NAmes,0,5,6,Y,0,None,CompShg,Gable,Normal,12.103491596905931,WD,0,Pave,7,1425,AllPub,0,1964,1964,2008
6.891625897052253,756,0,Pave,3,Twnhs,TA,No,649,0,GLQ,Unf,1,0,Gd,321,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,480,2,TA,Fin,TA,Attchd,1999,7.461640392208575,1,GasA,Ex,2Story,57,1,Gd,Lvl,Gtl,7.880804344674901,Inside,3.2188758248682006,Reg,0,160,FV,456,BrkFace,None,0,8,Somerst,0,5,8,Y,0,None,CompShg,Gable,Abnorml,12.058158312538197,WD,0,Pave,7,970,AllPub,115,1999,2000,2009
6.7580945044277305,860,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,860,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,565,2,TA,RFn,TA,Attchd,2004,7.450660796211539,1,GasA,Ex,2Story,58,1,Gd,Lvl,Gtl,9.362718052397065,Corner,4.499809670330265,IR1,0,60,RL,0,None,None,0,8,CollgCr,70,5,7,Y,0,None,CompShg,Gable,Normal,12.188422799337028,WD,0,Pave,7,860,AllPub,0,2004,2004,2006
7.2633296174768365,1519,0,None,3,1Fam,TA,Gd,0,0,Unf,Unf,0,0,Ex,1410,Y,Norm,Norm,SBrkr,37,TA,Ex,VinylSd,VinylSd,None,Gd,1,PConc,3,Typ,641,3,TA,Fin,TA,BuiltIn,2006,7.988203597022576,1,GasA,Ex,2Story,59,1,Gd,HLS,Gtl,9.52390946537981,CulDSac,4.204692619390966,IR2,0,60,RL,1031,BrkFace,None,0,10,StoneBr,0,5,10,Y,0,None,CompShg,Hip,Partial,12.991755706536901,New,0,Pave,10,1410,AllPub,192,2006,2006,2006
6.660575149839686,0,0,None,2,1Fam,TA,Av,632,0,ALQ,Unf,0,0,TA,148,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,352,1,TA,Unf,TA,Detchd,1973,6.660575149839686,0,GasA,Ex,1Story,60,1,TA,Bnk,Gtl,8.881975184248867,Inside,4.110873864173311,Reg,0,20,RL,0,None,None,0,1,CollgCr,0,7,5,Y,0,None,CompShg,Gable,Normal,11.735276702486741,WD,0,Pave,4,780,AllPub,196,1972,1972,2008
7.055312843339752,0,0,None,3,1Fam,TA,No,941,0,ALQ,Unf,1,0,Gd,217,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,576,2,TA,Unf,TA,Detchd,2006,7.055312843339752,1,GasA,Ex,1Story,61,1,Gd,Lvl,Gtl,9.47830431356186,Inside,4.1588830833596715,Reg,0,20,RL,0,None,None,0,5,SawyerW,50,5,6,Y,0,None,CompShg,Gable,Partial,11.970356641102999,New,0,Pave,5,1158,AllPub,0,2004,2004,2006
6.366470447731438,530,0,None,3,1Fam,Fa,No,0,0,Unf,Unf,0,0,TA,530,N,Norm,Norm,SBrkr,144,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,288,1,TA,Unf,TA,Detchd,1935,7.013915474810528,0,GasA,TA,2_5Unf,62,1,Fa,Lvl,Gtl,8.881975184248867,Inside,4.110873864173311,Reg,0,75,RM,0,None,None,0,3,IDOTRR,0,7,5,N,0,None,CompShg,Gable,Normal,11.522885696764481,WD,0,Pave,6,530,AllPub,0,1920,1996,2007
7.223295679562314,0,0,None,2,TwnhsE,Gd,Mn,24,0,GLQ,Unf,0,0,Gd,1346,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,484,2,TA,RFn,TA,Attchd,2006,7.223295679562314,0,GasA,Ex,1Story,63,1,Gd,Lvl,Gtl,8.770749549138642,Inside,3.8066624897703196,IR1,0,120,RL,178,Stone,None,0,10,NridgHt,49,5,8,Y,0,None,CompShg,Gable,Normal,12.218500103788143,WD,0,Pave,6,1370,AllPub,120,2006,2006,2007
6.805722553416985,808,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,576,Y,RRAn,Feedr,SBrkr,64,TA,TA,Stucco,Stucco,GdPrv,None,0,BrkTil,2,Typ,480,2,TA,Unf,TA,Detchd,1990,7.444833273892193,0,GasA,Gd,2Story,64,1,TA,Bnk,Gtl,9.239996256883693,Inside,3.9318256327243257,IR1,0,70,RM,0,None,None,0,4,OldTown,11,6,7,Y,0,None,CompShg,Gable,Normal,11.849404844423074,WD,0,Pave,9,576,AllPub,12,1921,1950,2010
6.964135612418245,977,0,None,3,1Fam,TA,No,739,0,GLQ,Unf,1,0,Gd,318,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,None,0,PConc,2,Typ,645,2,TA,RFn,TA,Attchd,1998,7.618251097876695,1,GasA,Ex,2Story,65,1,Gd,Lvl,Gtl,9.145908511816794,Inside,4.189654742026425,Reg,0,60,RL,573,BrkFace,None,0,2,CollgCr,36,5,7,Y,0,None,CompShg,Gable,Normal,12.299112067295642,WD,0,Pave,8,1057,AllPub,576,1997,1998,2009
7.042286171939743,1330,0,None,4,1Fam,TA,Av,0,0,Unf,Unf,0,0,Ex,1143,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,852,3,TA,RFn,TA,BuiltIn,2004,7.813591552952433,1,GasA,Ex,2Story,66,1,Gd,Lvl,Gtl,9.16868469670735,Inside,4.343805421853684,Reg,0,60,RL,344,BrkFace,None,0,10,NridgHt,151,5,8,Y,0,None,CompShg,Gable,Normal,12.666660207428574,WD,0,Pave,9,1143,AllPub,192,2004,2005,2007
7.699842407396986,0,0,None,3,1Fam,TA,Gd,912,0,GLQ,Unf,1,0,Gd,1035,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,Gd,1,CBlock,2,Min1,576,2,TA,RFn,TA,Attchd,1970,7.699842407396986,0,GasA,TA,1Story,67,1,TA,Lvl,Gtl,9.898525260706313,Inside,4.189654742026425,Reg,0,20,RL,287,BrkFace,None,0,7,NAmes,0,5,7,Y,0,None,CompShg,Gable,Normal,12.100717685412471,WD,0,Pave,7,1947,AllPub,301,1970,1989,2010
7.299797366758161,0,0,None,3,1Fam,TA,Av,1013,0,GLQ,Unf,1,0,Gd,440,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,558,2,TA,RFn,TA,Attchd,2003,7.299797366758161,0,GasA,Ex,1Story,68,1,Gd,Lvl,Gtl,9.274816391160547,Inside,4.290459441148391,IR1,0,20,RL,167,BrkFace,None,0,6,CollgCr,29,5,7,Y,0,None,CompShg,Gable,Normal,12.328294703023394,WD,0,Pave,7,1453,AllPub,144,2003,2003,2007
6.617402977974478,0,0,None,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,747,Y,Artery,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,220,1,TA,Unf,TA,Attchd,1945,6.617402977974478,0,GasA,TA,1Story,69,1,TA,Lvl,Gtl,8.435766192720509,Corner,3.871201010907891,Reg,0,30,RM,0,None,None,0,6,OldTown,0,6,4,Y,0,None,CompShg,Gable,Normal,11.289794413577894,WD,0,Pave,4,747,AllPub,0,1945,1950,2010
7.173958319756794,983,0,None,3,1Fam,TA,No,603,0,BLQ,Unf,0,0,TA,701,Y,Norm,Norm,SBrkr,114,TA,Gd,BrkFace,AsbShng,None,TA,1,CBlock,2,Typ,667,2,TA,Fin,TA,Attchd,1953,7.7354333524996886,0,GasW,TA,1_5Fin,70,1,TA,Lvl,Gtl,9.654641503869545,Corner,4.406719247264253,Reg,0,50,RL,0,None,None,0,7,ClearCr,21,4,7,Y,0,None,CompShg,Gable,Normal,12.323860125621126,WD,0,Pave,7,1304,AllPub,0,1953,1953,2006
7.707062655370473,0,0,None,3,1Fam,TA,Gd,1880,0,ALQ,Unf,1,0,Gd,343,Y,Norm,Norm,SBrkr,0,Gd,TA,Plywood,Plywood,None,Gd,2,CBlock,2,Typ,516,2,TA,Fin,TA,Attchd,1973,7.707062655370473,0,GasA,Ex,1Story,71,1,TA,Lvl,Gtl,9.521641310026597,Inside,4.564348191467836,IR1,0,20,RL,1115,BrkFace,None,0,2,NAmes,0,6,7,Y,0,None,CompShg,Gable,Normal,12.404927602627597,WD,0,Pave,8,2223,AllPub,300,1973,1973,2007
6.740519359606223,0,0,None,2,1Fam,TA,No,565,0,ALQ,Unf,1,0,TA,280,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,360,2,TA,Unf,TA,Detchd,1987,6.740519359606223,0,GasA,TA,1Story,72,1,TA,Lvl,Gtl,8.935903526274423,Corner,4.248495242049359,Reg,0,20,RL,0,None,None,0,6,Mitchel,0,6,4,Y,0,None,CompShg,Gable,Normal,11.771443882099637,WD,0,Pave,4,845,AllPub,0,1982,2006,2007
6.786716950605081,833,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,832,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,427,2,TA,Fin,TA,Attchd,1998,7.449498005382849,1,GasA,Gd,2Story,73,1,TA,Lvl,Gtl,9.224440496354964,Corner,4.31748811353631,IR1,0,60,RL,40,BrkFace,None,0,12,Gilbert,94,5,7,Y,0,None,CompShg,Gable,Normal,12.128116509451258,WD,291,Pave,7,832,AllPub,0,1998,1998,2009
6.99117688712121,0,0,None,3,1Fam,TA,No,320,362,ALQ,BLQ,1,0,TA,404,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,GdWo,None,0,CBlock,1,Typ,490,2,TA,Unf,TA,Attchd,1989,6.99117688712121,0,GasA,Gd,1Story,74,1,TA,Lvl,Gtl,9.23024103368252,Inside,4.454347296253507,Reg,0,20,RL,104,BrkFace,None,0,5,NAmes,0,7,5,Y,0,None,CompShg,Gable,Normal,11.88380602959621,WD,0,Pave,6,1086,AllPub,0,1954,2003,2010
6.734591659972948,765,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Fa,840,N,Norm,Norm,SBrkr,202,Gd,Gd,VinylSd,VinylSd,None,None,0,CBlock,2,Typ,379,1,TA,Unf,TA,Detchd,1915,7.381501894506707,0,GasA,Gd,2Story,75,2,TA,Lvl,Gtl,8.66406026722579,Corner,4.110873864173311,Reg,0,50,RM,0,None,None,0,5,OldTown,0,6,3,Y,0,None,CompShg,Gambrel,Normal,11.58432477200052,WD,0,Pave,8,840,AllPub,0,1915,1950,2010
6.267200548541362,462,0,None,2,Twnhs,TA,Gd,462,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,GdWo,None,0,CBlock,1,Typ,297,1,TA,Unf,TA,BuiltIn,1973,6.8966943316227125,0,GasA,TA,SLvl,76,1,TA,Lvl,Gtl,7.3758821482150125,Inside,3.091042453358316,Reg,0,180,RM,0,None,None,0,11,MeadowV,101,5,4,Y,0,None,CompShg,Gable,Normal,11.418625774449598,WD,0,Pave,5,462,AllPub,120,1973,1973,2009
6.859614903654202,0,0,None,2,1Fam,TA,No,228,0,ALQ,Unf,0,0,TA,724,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,283,1,TA,Unf,TA,Detchd,1956,6.859614903654202,0,GasA,Ex,1Story,77,1,TA,Lvl,Gtl,9.04499391938819,Inside,4.276666119016055,IR1,0,20,RL,0,None,None,0,4,NAmes,0,7,4,Y,0,None,CompShg,Gable,Normal,11.818577604251555,WD,0,Pave,4,952,AllPub,0,1956,1956,2008
6.9782137426306985,213,0,None,2,1Fam,TA,No,336,41,BLQ,GLQ,1,0,TA,295,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,MnPrv,None,0,CBlock,1,Min1,240,1,TA,Unf,TA,Detchd,1948,7.1592919047975645,0,GasA,TA,1_5Fin,78,1,TA,Lvl,Gtl,9.063694791634697,Inside,3.9318256327243257,Reg,0,50,RM,0,None,None,0,1,BrkSide,0,5,5,Y,0,None,CompShg,Gable,Normal,11.751950239425476,WD,0,Pave,6,672,AllPub,0,1948,2001,2008
7.478169694159785,0,0,None,4,Duplex,TA,No,0,0,Unf,Unf,0,0,TA,1768,N,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,0,0,None,None,None,None,1968,7.478169694159785,0,GasA,TA,1Story,79,2,TA,Lvl,Gtl,9.285355075781629,Inside,4.290459441148391,Reg,0,90,RL,0,None,None,0,4,Sawyer,0,5,4,Y,0,None,CompShg,Hip,Normal,11.824087219587643,WD,0,Pave,8,1768,AllPub,0,1968,1968,2010
6.52649485957079,548,0,Grvl,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,440,Y,Norm,Norm,SBrkr,128,TA,TA,WdSdng,WdSdng,MnPrv,None,0,PConc,1,Typ,440,2,TA,Unf,TA,Detchd,1966,7.115582126184454,1,GasA,Gd,2Story,80,1,TA,Lvl,Gtl,9.25349564229011,Corner,4.110873864173311,Reg,0,50,RM,0,None,None,0,5,OldTown,0,6,5,Y,0,None,CompShg,Gable,Normal,11.608244735642321,WD,0,Pave,5,440,AllPub,74,1910,1981,2009
7.075808863978387,960,0,None,4,1Fam,TA,No,448,0,Rec,Unf,0,0,Gd,448,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,Gd,1,CBlock,2,Typ,509,1,TA,Fin,TA,Attchd,1968,7.669961995473577,1,GasA,TA,2Story,81,1,Gd,Lvl,Gtl,9.472781556562168,Corner,4.61512051684126,Reg,0,60,RL,576,BrkFace,None,0,6,NAmes,72,6,6,Y,0,None,CompShg,Gable,Normal,12.173037959397275,WD,252,Pave,8,896,AllPub,0,1968,1968,2009
7.198931240688173,0,0,None,2,TwnhsE,Gd,No,1201,0,GLQ,Unf,1,0,Ex,36,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,405,2,TA,Fin,TA,Attchd,1998,7.198931240688173,0,GasA,Ex,1Story,82,1,TA,Lvl,Gtl,8.412054873292933,FR2,3.4965075614664802,Reg,0,120,RM,443,BrkFace,None,0,3,Mitchel,199,5,6,Y,0,None,CompShg,Hip,Normal,11.941462360646149,WD,0,Pave,5,1237,AllPub,0,1998,1998,2006
7.355001921105257,0,0,None,3,1Fam,TA,No,33,0,GLQ,Unf,0,0,Gd,1530,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,758,3,TA,RFn,TA,Attchd,2007,7.355001921105257,0,GasA,Ex,1Story,83,1,Gd,Lvl,Gtl,9.230829038403499,Inside,4.3694478524670215,Reg,0,20,RL,468,Stone,None,0,10,Somerst,99,5,8,Y,0,None,CompShg,Gable,Normal,12.409017571151187,WD,0,Pave,6,1563,AllPub,144,2007,2007,2008
6.97166860472579,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1065,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,461,2,TA,Unf,TA,Detchd,1974,6.97166860472579,1,GasA,Gd,1Story,84,1,TA,Lvl,Gtl,9.09301972939964,Inside,4.394449154672439,IR1,0,20,RL,66,BrkCmn,None,0,7,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,11.748005492256807,COD,0,Pave,6,1065,AllPub,74,1960,1960,2007
6.690842277418564,670,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,384,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,400,2,TA,Fin,TA,BuiltIn,1995,7.29641326877392,1,GasA,Gd,SLvl,85,1,TA,Lvl,Gtl,9.051461866908694,Inside,4.276666119016055,IR1,0,80,RL,22,BrkFace,Shed,700,5,Gilbert,72,5,7,Y,0,None,CompShg,Gable,Normal,12.034696963475044,WD,0,Pave,7,384,AllPub,120,1995,1996,2009
7.171656822768514,1116,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1288,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,462,2,TA,Unf,TA,Attchd,1991,7.790696031174738,1,GasA,Ex,2Story,86,1,Gd,Lvl,Gtl,9.684086987500752,Corner,4.804021044733257,Reg,0,60,RL,284,BrkFace,None,0,4,NoRidge,82,5,8,Y,0,None,CompShg,Hip,Normal,12.468440756144114,WD,0,Pave,9,1288,AllPub,127,1991,1992,2006
6.529418838262226,876,0,None,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,684,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,400,2,TA,Fin,TA,BuiltIn,2005,7.353081920515432,1,GasA,Ex,2Story,87,1,Gd,Lvl,Gtl,9.385301574363845,Inside,4.812184355372417,IR2,0,60,RL,0,None,None,0,3,Gilbert,38,5,6,Y,0,None,CompShg,Gable,Normal,12.066816325306588,WD,0,Pave,6,684,AllPub,100,2005,2005,2009
6.418364935936212,612,0,Pave,2,TwnhsE,TA,Av,0,0,Unf,Unf,0,0,Gd,612,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,528,2,TA,RFn,TA,Detchd,2009,7.110696122978827,1,GasA,Ex,2Story,88,1,Gd,Lvl,Gtl,8.281977058867758,Corner,3.713572066704308,Reg,0,160,FV,76,Stone,None,0,6,Somerst,234,5,6,Y,0,None,CompShg,Gable,Partial,12.010671928196443,New,0,Pave,4,612,AllPub,0,2009,2009,2009
6.921658184151129,0,0,None,2,1Fam,Fa,No,0,0,Unf,Unf,0,0,TA,1013,N,Feedr,Feedr,SBrkr,156,Fa,Fa,Plywood,Plywood,MnPrv,None,0,CBlock,1,Typ,0,0,None,None,None,None,1915,7.3310603052186325,0,GasA,TA,1_5Fin,89,1,Fa,Lvl,Gtl,9.044403844431551,Corner,4.663439094112067,IR1,513,50,all,0,None,None,0,10,IDOTRR,0,2,3,N,0,None,CompShg,Hip,Abnorml,11.350418300109132,ConLD,0,Pave,6,1013,AllPub,0,1915,1982,2009
6.898714534329988,0,0,None,3,1Fam,TA,No,588,0,GLQ,Unf,1,0,Gd,402,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,0,0,None,None,None,None,1994,6.898714534329988,0,GasA,Ex,1Story,90,1,TA,Lvl,Gtl,8.996032669324372,Inside,4.110873864173311,Reg,0,20,RL,0,None,None,0,8,CollgCr,0,5,4,Y,0,None,CompShg,Gable,Normal,11.724813914587886,WD,0,Pave,5,990,AllPub,0,1994,1995,2007
6.947937068614969,0,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,0,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,WdSdng,None,None,0,Slab,1,Typ,420,2,TA,Unf,TA,Detchd,1950,6.947937068614969,0,GasA,TA,1Story,91,1,TA,Lvl,Gtl,8.881975184248867,Inside,4.110873864173311,Reg,0,20,RL,0,None,None,0,7,NAmes,29,5,4,Y,0,None,CompShg,Gable,Normal,11.60733523953139,WD,0,Pave,4,0,AllPub,0,1950,1950,2006
7.119635638017636,0,0,None,2,1Fam,TA,No,600,0,Rec,Unf,0,0,TA,635,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,1,Typ,480,2,TA,Unf,TA,Attchd,1961,7.119635638017636,0,GasA,TA,1Story,92,1,TA,Lvl,Gtl,9.04793908261736,Inside,4.454347296253507,Reg,0,20,RL,203,BrkCmn,None,0,12,NAmes,0,3,5,Y,0,None,CompShg,Hip,Abnorml,11.498836682527127,WD,0,Pave,6,1235,AllPub,0,1961,1961,2006
6.872128101338986,0,0,Grvl,2,1Fam,TA,No,713,0,ALQ,Unf,1,0,Gd,163,Y,Norm,Norm,SBrkr,44,Gd,TA,WdSdng,WdSdng,None,None,0,BrkTil,1,Typ,432,2,TA,Unf,TA,Detchd,1921,6.872128101338986,0,GasA,Ex,1Story,93,1,TA,HLS,Gtl,9.500095294588894,Inside,4.394449154672439,IR1,0,30,RL,0,None,None,0,8,Crawfor,0,7,5,Y,0,None,CompShg,Gable,Normal,12.004574385508691,WD,0,Pave,5,876,AllPub,0,1921,2006,2009
7.13966033596492,1031,0,None,4,2fmCon,Fa,Mn,1046,0,Rec,Unf,0,1,TA,168,N,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,2,Typ,506,2,TA,Unf,TA,Detchd,1900,7.73718007783463,0,GasW,Ex,2_5Unf,94,2,TA,Lvl,Gtl,8.881975184248867,Corner,4.110873864173311,Reg,0,190,all,0,None,None,0,11,OldTown,0,6,6,Y,0,None,CompShg,Hip,Normal,11.804855999911272,WD,99,Pave,9,1214,AllPub,0,1910,1998,2007
